"0,2-d","1,2-d","3,2-d","4,2-d","5,2-d"
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
7,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
16,5,3,0,0
8,4,3,0,0
7,3,3,0,0
7,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
7,3,3,0,0
7,3,3,0,0
8,4,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
2,1,0,0,0
0,0,0,0,0
17,1,0,0,0
34,10,9,27,19
33,9,9,27,19
33,9,9,27,19
33,9,9,27,19
19,3,3,0,0
19,3,3,0,0
15,0,0,0,0
34,10,9,27,19
34,10,9,27,19
34,10,9,27,19
33,9,9,27,19
33,9,9,27,19
19,3,3,0,0
33,9,9,27,19
4,1,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
4,1,0,0,0
4,1,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
15,6,6,9,0
10,4,3,0,0
29,6,6,9,0
6,3,3,0,0
6,3,3,0,0
9,3,3,0,0
9,3,3,0,0
7,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9,3,3,0,0
0,0,0,0,0
9,3,3,0,0
0,0,0,0,0
1,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
10,4,3,0,0
9,3,3,0,0
8,2,0,0,0
10,4,3,0,0
6,1,0,0,0
63,14,12,54,76
57,14,12,45,19
52,12,9,18,0
43,10,9,18,0
43,10,9,18,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
28,9,9,27,19
10,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
63,15,12,54,76
68,17,15,81,133
72,19,18,99,152
58,13,9,27,19
58,13,12,54,76
62,14,12,54,76
67,16,15,81,133
57,12,9,27,19
0,0,0,0,0
6,3,3,0,0
16,6,6,9,0
28,9,9,27,19
31,9,9,27,19
30,9,9,27,19
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
12,6,6,0,0
10,4,3,0,0
10,4,3,0,0
0,0,0,0,0
0,0,0,0,0
47,12,12,54,76
52,14,12,54,76
47,12,12,54,76
40,8,3,0,0
52,14,12,54,76
47,12,12,54,76
52,14,12,54,76
10,4,3,0,0
16,6,6,9,0
16,6,6,9,0
15,6,6,9,0
11,3,0,0,0
9,4,3,0,0
9,4,3,0,0
7,3,3,0,0
8,0,0,0,0
21,6,6,9,0
23,7,6,9,0
23,7,6,9,0
23,8,6,9,0
23,8,6,9,0
25,10,9,9,0
2,1,0,0,0
3,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
8,3,3,0,0
0,0,0,0,0
9,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0,0,0
1,0,0,0,0
8,4,3,0,0
6,2,0,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
8,4,3,0,0
6,2,0,0,0
8,4,3,0,0
7,3,3,0,0
7,3,3,0,0
0,0,0,0,0
2,1,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
2,1,0,0,0
2,1,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
6,3,3,0,0
7,3,3,0,0
24,9,9,18,0
6,3,3,0,0
11,3,3,0,0
6,3,3,0,0
6,3,3,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12,3,3,0,0
185,22,12,27,19
180,19,3,0,0
121,13,9,27,19
121,13,9,27,19
180,19,3,0,0
121,13,9,27,19
121,13,9,27,19
57,12,9,27,19
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
7,3,3,0,0
8,3,3,0,0
8,3,3,0,0
6,0,0,0,0
21,7,6,9,0
21,7,6,9,0
0,0,0,0,0
0,0,0,0,0
8,1,0,0,0
14,4,0,0,0
19,7,6,9,0
19,7,6,9,0
19,7,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
10,4,3,0,0
10,4,3,0,0
24,4,3,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
7,3,3,0,0
78,12,0,0,0
14,5,3,0,0
239,34,30,405,2280
234,34,30,405,2280
217,30,30,405,2280
222,30,30,405,2280
234,33,30,405,2280
223,31,30,405,2280
217,30,30,405,2280
222,30,30,405,2280
222,30,30,405,2280
234,34,30,405,2280
217,30,30,405,2280
222,30,30,405,2280
234,33,30,405,2280
223,31,30,405,2280
217,30,30,405,2280
222,30,30,405,2280
222,30,30,405,2280
212,30,30,405,2280
217,30,30,405,2280
229,33,30,405,2280
218,31,30,405,2280
212,30,30,405,2280
217,30,30,405,2280
217,30,30,405,2280
200,30,30,405,2280
212,30,30,405,2280
201,30,30,405,2280
195,30,30,405,2280
200,30,30,405,2280
200,30,30,405,2280
217,30,30,405,2280
206,30,30,405,2280
200,30,30,405,2280
205,32,30,405,2280
205,32,30,405,2280
218,31,30,405,2280
212,30,30,405,2280
217,30,30,405,2280
217,30,30,405,2280
201,30,30,405,2280
206,30,30,405,2280
206,30,30,405,2280
200,30,30,405,2280
200,30,30,405,2280
205,32,30,405,2280
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
8,3,3,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
3,1,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
18,6,6,9,0
6,3,3,0,0
10,3,0,0,0
10,3,0,0,0
16,6,3,0,0
16,6,3,0,0
18,7,6,0,0
16,5,3,0,0
16,5,3,0,0
16,5,3,0,0
8,3,3,0,0
3,0,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
6,3,3,0,0
10,3,3,0,0
12,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
7,3,3,0,0
0,0,0,0,0
6,3,3,0,0
2,1,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
8,3,3,0,0
1,0,0,0,0
6,3,3,0,0
6,3,3,0,0
1,0,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
2,1,0,0,0
2,1,0,0,0
47,12,12,54,76
42,12,12,54,76
47,12,12,54,76
83,16,6,9,0
76,12,6,9,0
49,6,6,9,0
76,12,6,9,0
49,6,6,9,0
42,6,6,9,0
83,16,6,9,0
49,6,6,9,0
105,24,18,135,380
110,28,24,144,380
83,16,6,9,0
105,24,18,135,380
83,16,6,9,0
105,24,18,135,380
105,24,18,135,380
105,24,18,135,380
98,20,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
98,20,18,135,380
76,12,6,9,0
98,20,18,135,380
98,20,18,135,380
98,20,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
9,3,3,0,0
7,0,0,0,0
6,3,3,0,0
21,7,6,9,0
3,1,0,0,0
16,7,6,0,0
14,5,3,0,0
12,4,3,0,0
12,4,3,0,0
49,6,6,9,0
6,3,3,0,0
98,20,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
98,20,18,135,380
76,12,6,9,0
98,20,18,135,380
98,20,18,135,380
98,20,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
93,18,18,135,380
6,3,3,0,0
17,7,6,9,0
16,6,6,9,0
16,6,6,9,0
6,2,0,0,0
8,4,3,0,0
7,3,3,0,0
7,3,3,0,0
7,3,3,0,0
11,4,3,0,0
8,3,3,0,0
24,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
19,7,6,9,0
17,6,6,9,0
17,6,6,9,0
16,5,3,0,0
6,3,3,0,0
7,3,3,0,0
1,0,0,0,0
1,0,0,0,0
7,3,3,0,0
7,3,3,0,0
7,3,3,0,0
3,0,0,0,0
6,3,3,0,0
4,2,0,0,0
4,2,0,0,0
4,2,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
1,0,0,0,0
10,4,3,0,0
7,2,0,0,0
7,2,0,0,0
7,2,0,0,0
9,3,3,0,0
2,1,0,0,0
2,1,0,0,0
6,2,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
10,3,3,0,0
10,0,0,0,0
6,3,3,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
16,6,6,9,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
7,3,3,0,0
7,3,3,0,0
6,3,3,0,0
0,0,0,0,0
7,3,3,0,0
22,3,3,0,0
17,6,6,9,0
0,0,0,0,0
6,3,3,0,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
2,1,0,0,0
2,1,0,0,0
6,3,3,0,0
19,7,6,9,0
0,0,0,0,0
6,3,3,0,0
10,4,3,0,0
10,4,3,0,0
10,4,3,0,0
12,6,6,0,0
10,4,3,0,0
10,4,3,0,0
10,4,3,0,0
0,0,0,0,0
0,0,0,0,0
12,3,0,0,0
17,7,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
1,0,0,0,0
0,0,0,0,0
6,3,3,0,0
9,4,3,0,0
10,4,3,0,0
10,4,3,0,0
6,3,3,0,0
0,0,0,0,0
8,4,3,0,0
7,3,3,0,0
7,3,3,0,0
8,1,0,0,0
9,3,3,0,0
8,3,3,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
59,9,9,27,19
8,3,0,0,0
10,5,3,0,0
10,5,3,0,0
8,3,3,0,0
8,3,3,0,0
1,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
152,21,15,90,190
152,21,15,90,190
152,21,15,90,190
124,18,15,90,190
158,23,15,90,190
158,23,15,90,190
130,18,15,90,190
158,23,15,90,190
130,18,15,90,190
130,18,15,90,190
5,1,0,0,0
5,1,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
25,6,6,9,0
32,7,6,9,0
22,6,6,9,0
2,1,0,0,0
6,3,3,0,0
6,2,0,0,0
8,4,3,0,0
82,18,18,135,380
82,18,18,135,380
81,18,18,135,380
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
15,4,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
16,6,6,9,0
6,3,3,0,0
51,6,6,9,0
52,7,6,9,0
16,6,6,9,0
0,0,0,0,0
14,4,3,0,0
4,2,0,0,0
7,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
256,42,42,486,2470
239,34,30,405,2280
244,34,30,405,2280
256,40,39,504,2527
245,36,33,441,2394
239,34,30,405,2280
244,34,30,405,2280
197,26,18,99,152
197,26,18,99,152
244,34,30,405,2280
234,34,30,405,2280
239,34,30,405,2280
251,40,39,486,2470
240,36,33,441,2394
234,34,30,405,2280
239,34,30,405,2280
192,24,12,54,76
192,24,12,54,76
239,34,30,405,2280
222,30,30,405,2280
234,33,30,405,2280
223,31,30,405,2280
217,30,30,405,2280
222,30,30,405,2280
222,30,30,405,2280
239,33,30,405,2280
228,31,30,405,2280
222,30,30,405,2280
227,32,30,405,2280
227,32,30,405,2280
240,35,33,441,2394
234,33,30,405,2280
239,33,30,405,2280
192,24,15,81,133
192,24,15,81,133
239,33,30,405,2280
223,31,30,405,2280
228,31,30,405,2280
228,31,30,405,2280
222,30,30,405,2280
222,30,30,405,2280
227,32,30,405,2280
133,18,18,99,152
234,34,30,405,2280
239,34,30,405,2280
251,40,39,486,2470
240,36,33,441,2394
234,34,30,405,2280
239,34,30,405,2280
192,24,12,54,76
192,24,12,54,76
239,34,30,405,2280
222,30,30,405,2280
234,33,30,405,2280
223,31,30,405,2280
217,30,30,405,2280
222,30,30,405,2280
222,30,30,405,2280
239,33,30,405,2280
228,31,30,405,2280
222,30,30,405,2280
227,32,30,405,2280
227,32,30,405,2280
240,35,33,441,2394
234,33,30,405,2280
239,33,30,405,2280
192,24,15,81,133
192,24,15,81,133
239,33,30,405,2280
223,31,30,405,2280
228,31,30,405,2280
228,31,30,405,2280
222,30,30,405,2280
222,30,30,405,2280
227,32,30,405,2280
133,18,18,99,152
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
40,9,9,27,19
40,8,6,9,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
43,12,12,54,76
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
60,15,15,90,190
0,0,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
2,1,0,0,0
4,2,0,0,0
3,1,0,0,0
3,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
8,4,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
50,13,12,54,76
53,15,15,63,76
50,13,12,54,76
14,4,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
2,1,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
9,3,3,0,0
6,3,3,0,0
6,2,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
60,15,15,90,190
0,0,0,0,0
78,17,15,90,190
74,16,15,90,190
74,16,15,90,190
2,1,0,0,0
1,0,0,0,0
54,9,9,27,19
24,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
17,6,6,9,0
16,6,6,9,0
17,6,6,9,0
15,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
12,5,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
105,14,6,9,0
142,26,24,252,1064
142,26,24,252,1064
142,26,24,252,1064
142,26,24,252,1064
142,26,24,252,1064
142,26,24,252,1064
142,26,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
137,24,24,252,1064
0,0,0,0,0
31,7,6,9,0
31,7,6,9,0
32,7,6,9,0
31,7,6,9,0
19,3,3,0,0
28,7,6,9,0
28,7,6,9,0
24,9,9,18,0
6,0,0,0,0
30,6,6,9,0
30,6,6,9,0
30,6,6,9,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
29,6,6,9,0
29,6,6,9,0
19,0,0,0,0
39,10,9,27,19
37,9,9,27,19
32,6,3,0,0
39,10,9,27,19
29,6,6,9,0
28,7,6,9,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
9,3,3,0,0
9,3,3,0,0
9,3,3,0,0
9,3,3,0,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
8,4,3,0,0
6,2,0,0,0
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
6,3,3,0,0
8,3,3,0,0
15,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
21,7,6,9,0
21,7,6,9,0
21,7,6,9,0
24,9,9,18,0
21,7,6,9,0
21,7,6,9,0
21,7,6,9,0
20,8,6,9,0
18,6,6,9,0
16,5,0,0,0
9,1,0,0,0
20,8,6,9,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
6,3,3,0,0
95,21,21,153,361
104,21,21,153,361
94,21,21,153,361
95,21,21,153,361
83,17,15,90,190
86,18,15,90,190
83,17,15,90,190
104,21,21,153,361
94,21,21,153,361
95,21,21,153,361
83,17,15,90,190
86,18,15,90,190
83,17,15,90,190
103,21,21,153,361
104,21,21,153,361
92,17,15,90,190
95,17,15,90,190
92,17,15,90,190
94,21,21,153,361
82,17,15,90,190
85,17,15,90,190
82,17,15,90,190
83,17,15,90,190
86,18,15,90,190
83,17,15,90,190
74,15,15,90,190
1,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
11,0,0,0,0
23,7,6,9,0
23,7,6,9,0
25,8,6,9,0
8,4,3,0,0
0,0,0,0,0
105,21,21,153,361
95,21,21,153,361
96,21,21,162,361
84,17,15,90,190
87,19,18,99,190
84,17,15,90,190
104,21,21,153,361
105,21,21,153,361
93,17,15,90,190
96,18,15,90,190
93,17,15,90,190
95,21,21,153,361
83,17,15,90,190
86,18,15,90,190
83,17,15,90,190
84,17,15,90,190
87,19,18,99,190
84,17,15,90,190
75,16,15,90,190
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
14,7,3,0,0
12,5,0,0,0
14,7,3,0,0
12,5,0,0,0
12,5,0,0,0
10,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
107,21,21,171,494
94,17,15,90,190
107,21,21,171,494
101,19,18,135,380
94,17,15,90,190
107,21,21,171,494
101,19,18,135,380
94,17,15,90,190
101,19,18,135,380
52,7,6,9,0
86,17,15,90,190
99,21,21,171,494
93,19,18,135,380
86,17,15,90,190
93,19,18,135,380
86,17,15,90,190
93,19,18,135,380
6,3,3,0,0
7,3,3,0,0
3,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
9,3,3,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
7,3,3,0,0
0,0,0,0,0
6,2,0,0,0
6,3,3,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
189,31,30,333,1330
195,33,30,333,1330
167,25,21,189,665
159,23,18,135,380
201,35,33,369,1444
201,35,33,369,1444
167,25,21,189,665
189,31,30,333,1330
173,27,24,225,779
183,30,30,333,1330
155,24,21,189,665
147,22,18,135,380
189,31,30,333,1330
189,31,30,333,1330
155,24,21,189,665
177,30,30,333,1330
161,25,21,189,665
161,24,21,189,665
153,22,18,135,380
195,33,30,333,1330
195,33,30,333,1330
161,24,21,189,665
183,30,30,333,1330
167,25,21,189,665
167,25,21,189,665
167,25,21,189,665
133,21,21,189,665
155,24,21,189,665
159,23,18,135,380
159,23,18,135,380
147,22,18,135,380
201,35,33,369,1444
167,25,21,189,665
189,31,30,333,1330
173,27,24,225,779
167,25,21,189,665
189,31,30,333,1330
173,27,24,225,779
155,24,21,189,665
161,25,21,189,665
0,0,0,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
15,6,6,9,0
1,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
